city,exp,industry,list_2012,list_2013,list_2014,list_2015,list_2016,list_2017,list_2018,list_2019,list_2020,list_2021,unit
重庆市,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,批发和零售业私营企业和个体就业人员,230.5,266.0,311.8,358.4,403.3,428.8,454.7,484.1,,,万人
重庆市,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,住宿和餐饮业私营企业和个体就业人员,36.2,43.2,54.0,68.0,82.2,95.5,103.4,108.6,,,万人
重庆市,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,租赁和商务服务业私营企业和个体就业人员,50.6,48.7,69.3,87.2,99.5,117.1,139.9,151.6,,,万人
重庆市,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,居民服务和其他服务业私营企业和个体就业人员,30.5,34.5,41.9,49.2,56.0,62.5,71.6,75.0,,,万人
海南省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。,私营企业和个体就业人员,116.8,152.5,155.3,175.6,177.9,191.6,219.9,242.0,,,万人
海南省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,制造业私营企业和个体就业人员,6.3,12.8,7.4,7.8,7.3,7.1,7.9,8.4,,,万人
海南省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,建筑业私营企业和个体就业人员,9.6,11.4,13.4,15.2,14.1,14.7,17.4,17.2,,,万人
海南省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,交通运输、仓储和邮政业私营企业和个体就业人员,9.9,5.1,5.6,5.5,4.6,8.3,4.9,5.4,,,万人
海南省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,批发和零售业私营企业和个体就业人员,39.1,51.0,57.6,65.3,66.5,67.5,78.3,88.2,,,万人
海南省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,住宿和餐饮业私营企业和个体就业人员,7.8,14.7,13.3,15.4,19.2,21.1,26.1,29.0,,,万人
海南省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,租赁和商务服务业私营企业和个体就业人员,10.8,13.2,16.3,19.5,19.4,20.2,23.7,24.5,,,万人
海南省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,居民服务和其他服务业私营企业和个体就业人员,8.8,9.9,11.3,12.4,13.1,14.2,15.8,17.1,,,万人
广西壮族自治区,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。,私营企业和个体就业人员,477.6,508.8,571.0,646.4,703.4,787.4,921.9,1030.0,,,万人
广西壮族自治区,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,制造业私营企业和个体就业人员,64.4,64.2,64.8,66.2,64.4,68.8,81.6,92.7,,,万人
广西壮族自治区,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,建筑业私营企业和个体就业人员,9.0,9.7,12.2,15.9,19.1,23.9,31.1,36.2,,,万人
广西壮族自治区,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,交通运输、仓储和邮政业私营企业和个体就业人员,52.0,21.5,22.6,20.2,18.5,24.3,32.2,35.6,,,万人
广西壮族自治区,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,批发和零售业私营企业和个体就业人员,216.4,252.8,286.8,318.6,338.7,365.5,409.5,442.3,,,万人
广西壮族自治区,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,住宿和餐饮业私营企业和个体就业人员,26.5,35.0,39.4,48.7,55.7,67.2,80.4,98.3,,,万人
广西壮族自治区,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,租赁和商务服务业私营企业和个体就业人员,22.4,25.8,32.9,42.8,54.9,66.1,80.9,89.7,,,万人
广西壮族自治区,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,居民服务和其他服务业私营企业和个体就业人员,21.8,28.1,32.0,37.5,43.5,50.3,54.2,64.7,,,万人
广东省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。,私营企业和个体就业人员,1808.9,2040.6,2526.8,3020.4,3637.8,4179.6,4585.2,5068.5,,,万人
广东省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,制造业私营企业和个体就业人员,454.9,483.5,541.4,587.7,643.9,702.0,730.1,724.5,,,万人
广东省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,建筑业私营企业和个体就业人员,44.9,48.4,59.0,73.1,93.1,115.3,136.8,154.4,,,万人
广东省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,交通运输、仓储和邮政业私营企业和个体就业人员,31.5,33.7,39.7,48.4,57.8,67.5,76.9,83.9,,,万人
广东省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,批发和零售业私营企业和个体就业人员,764.6,910.4,1183.0,1403.0,1686.5,1903.1,2011.5,2258.4,,,万人
广东省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,住宿和餐饮业私营企业和个体就业人员,92.0,113.5,136.6,174.2,208.2,253.3,294.9,320.4,,,万人
广东省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,租赁和商务服务业私营企业和个体就业人员,124.5,121.2,151.4,183.0,268.8,367.8,441.1,525.0,,,万人
广东省,就业人员数是指在16周岁及以上，从事一定社会劳动并取得劳动报酬或经营收入的人员。就业人员包括：(1)职工、(2)再就业的离退休人员、(3)私营业主、(4)个体户主、(5)私营企业和个体就业人员、(6)乡镇企业就业人员、(7)农村就业人员、(8)其他就业人员。第一产业是指农、林、牧、渔业。,居民服务和其他服务业私营企业和个体就业人员,88.0,98.5,123.7,147.6,184.4,229.3,248.7,261.3,,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,城镇单位就业人员,598.0,696.5,706.8,712.3,719.3,695.0,653.3,653.8,631.2,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,农林牧渔业城镇单位就业人员,9.7,9.1,9.3,9.2,10.3,10.3,9.7,9.0,1.9,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,采矿业城镇单位就业人员,12.0,8.9,7.8,7.1,6.5,5.5,4.5,4.0,2.7,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,制造业城镇单位就业人员,160.6,190.9,193.3,189.4,186.1,168.4,140.1,134.3,130.0,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,电力、热力、燃气及水生产和供应业城镇单位就业人员,18.2,18.1,16.6,16.3,16.4,15.7,15.1,14.6,14.5,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,建筑业城镇单位就业人员,97.1,140.4,144.2,138.5,140.4,133.8,124.6,119.7,104.3,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,交通运输、仓储和邮政业城镇单位就业人员,24.4,33.2,34.4,34.4,35.0,35.4,34.8,31.0,29.2,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,信息传输、软件和信息技术服务业城镇单位就业人员,5.6,9.1,10.5,11.5,12.3,12.7,13.5,18.1,16.4,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,批发和零售业城镇单位就业人员,30.1,41.7,40.3,39.4,39.7,39.1,36.8,36.9,31.5,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,住宿和餐饮业城镇单位就业人员,9.2,12.2,10.6,9.9,9.4,9.4,8.3,8.8,9.0,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,金融业城镇单位就业人员,16.3,17.3,18.0,19.5,21.0,21.5,19.9,20.2,23.8,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,房地产业城镇单位就业人员,10.0,12.0,12.4,13.1,14.9,16.2,16.4,17.7,18.7,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,租赁和商务服务业城镇单位就业人员,6.2,9.0,9.4,9.0,10.5,11.0,13.4,17.7,19.6,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,科学研究和技术服务业城镇单位就业人员,13.5,15.1,15.2,16.3,15.8,15.4,15.8,17.0,17.1,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,水利、环境和公共设施管理业城镇单位就业人员,9.8,9.3,10.4,11.4,11.4,11.2,11.5,11.8,8.7,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,居民服务、修理和其他服务业城镇单位就业人员,1.5,1.7,1.6,1.6,1.4,1.5,1.7,2.5,2.1,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,教育业城镇单位就业人员,71.8,68.1,69.4,73.9,72.9,71.4,69.3,70.6,75.3,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,卫生和社会工作城镇单位就业人员,34.2,37.2,38.6,41.8,43.5,44.3,43.8,41.7,44.2,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,文化、体育和娱乐业城镇单位就业人员,6.3,5.6,5.7,6.3,6.5,7.2,6.7,5.9,6.1,,万人
湖北省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,公共管理、社会保障和社会组织城镇单位就业人员,61.5,57.5,59.3,63.9,65.4,65.1,67.4,72.3,76.2,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,城镇单位就业人员,881.2,1076.0,1108.9,1125.9,1145.0,1129.3,967.3,968.0,964.9,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,农林牧渔业城镇单位就业人员,5.8,5.2,5.1,2.5,2.1,1.8,1.4,2.1,2.2,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,采矿业城镇单位就业人员,63.0,62.6,56.3,51.6,45.2,40.3,34.2,29.6,27.5,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,制造业城镇单位就业人员,218.3,312.7,337.1,352.9,363.3,353.2,233.4,222.1,215.6,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,电力、热力、燃气及水生产和供应业城镇单位就业人员,22.5,24.6,25.5,25.3,26.2,25.7,24.5,23.5,23.8,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,建筑业城镇单位就业人员,125.6,189.5,189.6,178.8,173.4,170.3,169.4,153.1,148.3,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,交通运输、仓储和邮政业城镇单位就业人员,30.9,43.6,44.5,45.3,45.8,45.2,39.3,41.2,42.1,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,信息传输、软件和信息技术服务业城镇单位就业人员,6.3,9.5,9.7,10.4,12.2,13.2,12.8,16.6,18.3,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,批发和零售业城镇单位就业人员,42.6,52.7,53.3,54.9,56.1,51.4,36.7,36.8,35.2,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,住宿和餐饮业城镇单位就业人员,10.1,11.8,11.2,11.3,11.0,10.4,7.9,7.8,7.7,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,金融业城镇单位就业人员,23.3,24.1,24.0,24.4,30.0,29.7,28.2,29.5,27.0,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,房地产业城镇单位就业人员,13.1,15.8,18.4,21.2,23.1,26.8,23.5,28.0,29.3,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,租赁和商务服务业城镇单位就业人员,11.3,12.5,15.1,16.1,18.1,19.6,16.4,26.4,23.9,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,科学研究和技术服务业城镇单位就业人员,13.1,14.8,16.4,17.2,17.8,17.1,14.0,17.6,18.4,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,水利、环境和公共设施管理业城镇单位就业人员,13.1,12.4,13.2,13.5,13.0,13.6,13.4,13.6,15.2,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,居民服务、修理和其他服务业城镇单位就业人员,1.6,2.0,2.4,2.7,3.1,3.4,2.2,2.7,2.9,,万人
河南省,城镇单位就业人员指在各级国家机关、政党机关、社会团体及企业、事业单位中工作，取得工资或其他形式的劳动报酬的全部人员。包括在岗职工、再就业的离退休人员、民办教师以及在各单位中工作的外方人员和港澳台方人员、兼职人员、借用的外单位人员和第二职业者。不包括离开本单位仍保留劳动关系的职工。,教育业城镇单位就业人员,118.9,116.9,119.0,125.0,124.6,124.5,119.5,121.5,129.6,,万人
